WAP11,WAP5,WAP3,WAP1,WAP9,WAP12,WAP8,WAP10,WAP6,WAP7,WAP4,WAP2,WAP14,WAP15,WAP13,LABEL,X,Y,DEVICE,OLD_ROOM_ID,ROOM_ID
-72.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_1_1,1.5,10.2,20B5,16,11
-69.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_1_1,1.5,10.2,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,16_3_5,3.5,14.8,104D,16,11
-80.0,-105.0,-105.0,-91.0,-105.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-91.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-89.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,104D,16,11
-75.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,104D,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,10B2,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-97.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,16_3_5,3.5,14.8,10CE,16,11
-86.0,-105.0,-105.0,-89.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-98.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-89.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-98.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-89.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-89.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-89.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-85.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-85.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-85.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,1210,16,11
-80.0,-105.0,-105.0,-85.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,1210,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-77.0,16_3_5,3.5,14.8,1211,16,11
-83.0,-105.0,-105.0,-105.0,-105.0,-98.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_3_5,3.5,14.8,1212,16,11
-83.0,-105.0,-105.0,-94.0,-105.0,-96.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_3_5,3.5,14.8,1212,16,11
-83.0,-105.0,-105.0,-94.0,-105.0,-96.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_3_5,3.5,14.8,1212,16,11
-83.0,-105.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-105.0,-105.0,-98.0,-105.0,-105.0,-94.0,16_3_5,3.5,14.8,1212,16,11
-77.0,-105.0,-105.0,-94.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-94.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-93.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-93.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-77.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-76.0,-105.0,-105.0,-87.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121B,16,11
-76.0,-105.0,-105.0,-87.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-87.0,16_3_5,3.5,14.8,121B,16,11
-82.0,-105.0,-105.0,-93.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-82.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-82.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-82.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-81.0,-105.0,-105.0,-90.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-92.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,121D,16,11
-82.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-96.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,1F61,16,11
-82.0,-105.0,-105.0,-93.0,-105.0,-94.0,-105.0,-96.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-86.0,16_3_5,3.5,14.8,1F61,16,11
-81.0,-105.0,-105.0,-92.0,-105.0,-94.0,-105.0,-95.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-85.0,16_3_5,3.5,14.8,1F61,16,11
-81.0,-105.0,-105.0,-92.0,-105.0,-94.0,-105.0,-95.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-85.0,16_3_5,3.5,14.8,1F61,16,11
-81.0,-105.0,-105.0,-92.0,-105.0,-94.0,-105.0,-95.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-85.0,16_3_5,3.5,14.8,1F61,16,11
-89.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-88.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-88.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-81.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-86.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-82.0,16_3_5,3.5,14.8,2055,16,11
-77.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-83.0,16_3_5,3.5,14.8,2055,16,11
-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-90.0,16_3_5,3.5,14.8,20B5,16,11
-85.0,-105.0,-105.0,-94.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-83.0,-105.0,-105.0,-94.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-94.0,-105.0,-93.0,-105.0,-99.0,-105.0,-105.0,-105.0,-94.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-94.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-94.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-93.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-93.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-93.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-81.0,-105.0,-105.0,-91.0,-105.0,-93.0,-105.0,-96.0,-105.0,-105.0,-105.0,-93.0,-94.0,-105.0,-82.0,16_3_5,3.5,14.8,20B5,16,11
-65.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-94.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-83.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-88.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-88.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-88.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-88.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,104D,16,11
-65.0,-105.0,-105.0,-81.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,104D,16,11
-75.0,-105.0,-105.0,-94.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,16_3_3,3.5,12.5,10B2,16,11
-75.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,10B2,16,11
-75.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,10B2,16,11
-75.0,-105.0,-105.0,-93.0,-105.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,10B2,16,11
-75.0,-105.0,-105.0,-92.0,-105.0,-95.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,10B2,16,11
-85.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-105.0,16_3_3,3.5,12.5,10CE,16,11
-78.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-97.0,16_3_3,3.5,12.5,10CE,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-95.0,16_3_3,3.5,12.5,10CE,16,11
-75.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,-105.0,-105.0,-95.0,16_3_3,3.5,12.5,10CE,16,11
-70.0,-105.0,-105.0,-83.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,1210,16,11
-70.0,-105.0,-105.0,-81.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-87.0,16_3_3,3.5,12.5,1210,16,11
-77.0,-105.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-89.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-89.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-77.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-76.0,-105.0,-105.0,-82.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,1211,16,11
-78.0,-105.0,-105.0,-96.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-95.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-92.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-93.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-92.0,16_3_3,3.5,12.5,1212,16,11
-75.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-96.0,-105.0,-105.0,-92.0,16_3_3,3.5,12.5,1212,16,11
-76.0,-105.0,-105.0,-89.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,121B,16,11
-76.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,121B,16,11
-71.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-91.0,16_3_3,3.5,12.5,121B,16,11
-71.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,121B,16,11
-71.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,121B,16,11
-71.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,121B,16,11
-71.0,-105.0,-105.0,-83.0,-105.0,-91.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-89.0,16_3_3,3.5,12.5,121B,16,11
